Customer_ID,First_Name,Surname,Street_Address,Age,Gender,Location,Tenure_Months,Activation_Date,Plan_Type,Contract_Duration_Months,Data_Usage_GB,Call_Minutes,SMS_Count,Payment_History_12mo,Outstanding_Balance,Monthly_Bill,Num_Complaints,Support_Tickets,Payment_Delays,Churn,Customer Phone Number
C0694,Jane,Chirwa,173 Samora Machel St,44,Female,Bulawayo,7,18/1/2021,Prepaid,0,6.3,571.9,326,10,59.62,24.49,0,1,0,0,717641450
C0695,Michael,Jones,96 Main Rd,66,Female,Harare,4,6/6/2023,Prepaid,0,5.36,986.2,382,12,57.44,24.73,1,0,2,0,716990980
C0696,Susan,Brown,123 Main Rd,21,Female,Gweru,58,2/1/2025,Prepaid,0,8.4,414.7,157,11,81.31,15.25,1,1,0,0,711911874
C0697,Susan,Jones,12 Samora Machel St,41,Male,Masvingo,53,21/2/2021,Prepaid,0,2.92,753.9,404,11,78.63,23.69,1,0,1,0,714433356
C0698,Emily,Johnson,4 High St,40,Male,Gweru,50,29/10/2021,Prepaid,0,4.35,871.5,0,8,89.01,15.45,0,0,1,0,711178459
C0699,Jane,Johnson,106 Second St,65,Male,Gweru,45,3/11/2022,Prepaid,0,2.75,679.0,216,12,55.27,10.83,2,1,0,0,713021909
C0700,Susan,Brown,90 Second St,36,Female,Gweru,11,7/9/2024,Prepaid,0,7.91,411.9,415,9,96.76,10.34,1,0,0,0,714355296
C0701,Michael,Sibanda,67 Samora Machel St,59,Male,Bulawayo,29,5/5/2020,Prepaid,0,5.78,753.6,248,8,99.61,23.59,1,0,2,1,717529624
C0702,John,Dube,145 Kwame Nkrumah Ave,20,Female,Bulawayo,56,5/6/2021,Postpaid,6,34.65,203.7,391,8,11.65,42.07,0,0,0,1,715110438
C0703,John,Nyathi,65 First Ave,44,Female,Masvingo,36,26/3/2024,Prepaid,0,2.6,327.6,68,9,84.95,16.59,1,0,1,1,716293521
C0704,Peter,Smith,82 High St,20,Male,Bulawayo,25,1/1/2022,Postpaid,17,14.91,546.7,29,9,49.98,68.89,1,0,0,1,712091433
C0705,Jane,Johnson,105 First Ave,45,Male,Bulawayo,21,21/7/2024,Postpaid,18,26.98,575.4,114,8,38.76,81.77,0,1,0,0,711184068
C0706,David,Johnson,181 Samora Machel St,34,Male,Bulawayo,57,1/10/2023,Prepaid,0,7.4,22.1,7,11,61.31,14.98,1,1,0,0,715251421
C0707,David,Smith,84 Kwame Nkrumah Ave,48,Female,Bulawayo,36,26/10/2020,Prepaid,0,5.3,945.1,368,10,5.6,10.45,1,0,0,0,711974114
C0708,Peter,Johnson,185 Samora Machel St,27,Female,Harare,10,18/8/2022,Prepaid,0,0.42,696.6,274,10,50.65,8.39,1,0,0,0,719267201
C0709,Robert,Johnson,105 First Ave,66,Male,Masvingo,37,11/12/2022,Prepaid,0,8.7,495.7,491,8,87.09,17.42,0,0,0,0,717337698
C0710,Susan,Moyo,115 Samora Machel St,39,Female,Bulawayo,9,4/9/2024,Prepaid,0,0.74,933.1,314,11,21.35,19.38,2,0,0,0,718734588
C0711,Grace,Nyathi,28 First Ave,47,Male,Masvingo,24,31/5/2022,Prepaid,0,9.56,439.1,438,9,42.64,16.39,2,1,0,0,711047160
C0712,Susan,Williams,16 Samora Machel St,66,Male,Mutare,35,2/11/2020,Prepaid,0,0.35,980.4,413,8,93.95,19.77,1,0,0,0,716493603
C0713,Jane,Dube,21 Second St,38,Male,Harare,49,12/11/2022,Prepaid,0,6.98,512.3,334,12,42.86,7.83,5,0,1,0,719188875
C0714,Jane,Johnson,77 Second St,53,Female,Bulawayo,35,30/5/2022,Prepaid,0,0.91,114.3,35,11,35.84,22.65,0,0,1,0,716252626
C0715,Alice,Chirwa,42 Kwame Nkrumah Ave,70,Female,Harare,48,8/6/2022,Prepaid,0,9.12,764.8,310,12,44.05,16.65,1,1,1,0,715101454
C0716,Jane,Brown,54 High St,40,Male,Harare,36,25/12/2022,Prepaid,0,4.7,678.9,43,12,51.95,7.54,1,1,1,0,718780061
C0717,John,Smith,32 Churchill Rd,55,Male,Mutare,18,20/12/2023,Prepaid,0,1.46,773.0,154,8,63.2,14.24,0,1,1,0,711119567
C0718,Robert,Moyo,114 Kwame Nkrumah Ave,29,Female,Masvingo,49,23/5/2020,Prepaid,0,3.47,951.4,76,11,80.07,21.9,0,1,1,0,711984167
C0719,John,Chirwa,38 Main Rd,42,Male,Harare,39,29/5/2020,Postpaid,17,12.42,776.5,77,12,45.21,92.83,1,0,0,1,712502330
C0720,David,Moyo,198 Samora Machel St,37,Female,Gweru,32,23/9/2021,Prepaid,0,1.79,611.3,100,11,81.75,10.29,1,0,0,0,718552716
C0721,Emily,Nyathi,114 Kwame Nkrumah Ave,66,Male,Mutare,24,10/5/2022,Prepaid,0,9.49,857.3,437,10,53.37,19.23,1,0,2,0,714163191
C0722,Robert,Jones,166 High St,66,Female,Gweru,23,22/4/2022,Prepaid,0,4.51,673.2,431,12,33.85,7.0,0,0,0,0,719999515
C0723,Robert,Johnson,182 Samora Machel St,59,Male,Mutare,32,2/1/2022,Prepaid,0,7.91,408.1,29,12,65.8,5.67,0,0,0,0,712742499
C0724,Alice,Williams,188 High St,24,Female,Gweru,37,5/8/2020,Postpaid,24,33.78,885.6,38,11,71.77,69.23,1,0,1,0,719462061
C0725,Grace,Jones,110 Samora Machel St,46,Male,Gweru,12,28/8/2021,Postpaid,14,35.44,221.9,238,10,55.8,78.64,0,0,1,0,715667767
C0726,Alice,Moyo,103 Churchill Rd,65,Female,Harare,49,7/5/2021,Prepaid,0,1.4,714.6,12,12,5.66,20.92,1,1,1,0,714477465
C0727,Michael,Brown,77 Churchill Rd,46,Female,Harare,55,23/9/2021,Postpaid,15,15.54,881.6,121,8,16.99,53.82,1,0,0,1,718091568
C0728,David,Moyo,175 Kwame Nkrumah Ave,30,Female,Mutare,13,8/1/2023,Postpaid,22,40.4,731.3,143,11,28.53,30.46,2,3,0,1,714218144
C0729,Alice,Moyo,140 High St,20,Female,Masvingo,23,12/12/2020,Postpaid,23,48.68,697.3,171,11,28.26,63.57,2,1,1,0,716242011
C0730,Emily,Nyathi,53 Kwame Nkrumah Ave,19,Male,Harare,25,5/3/2022,Postpaid,13,16.82,752.6,454,12,67.34,31.11,2,0,0,0,713470244
C0731,Emily,Jones,161 Samora Machel St,33,Female,Harare,35,27/1/2021,Postpaid,12,17.22,465.1,367,10,1.83,36.44,1,1,0,0,718421447
C0732,Emily,Chirwa,156 First Ave,47,Female,Bulawayo,41,25/12/2021,Prepaid,0,4.78,874.2,246,12,75.57,11.53,0,0,0,0,716484062
C0733,Emily,Johnson,121 High St,55,Male,Harare,30,2/6/2020,Prepaid,0,9.84,203.4,246,9,26.53,13.74,0,0,1,0,719335273
C0734,Jane,Brown,3 Kwame Nkrumah Ave,23,Female,Masvingo,17,5/3/2023,Prepaid,0,2.76,127.4,410,12,31.0,10.59,0,0,0,1,718568540
C0735,David,Johnson,154 Second St,62,Male,Bulawayo,49,25/11/2024,Prepaid,0,4.13,285.5,44,9,52.79,16.64,1,0,0,0,713161688
C0736,Emily,Dube,54 High St,24,Female,Gweru,20,7/11/2024,Prepaid,0,8.93,531.6,252,8,21.59,6.11,3,0,1,1,719368591
C0737,Grace,Chirwa,40 Main Rd,22,Female,Gweru,48,29/9/2024,Prepaid,0,0.13,510.6,374,11,88.45,7.89,2,0,2,0,714901652
C0738,Susan,Johnson,194 Second St,24,Female,Bulawayo,25,29/7/2024,Prepaid,0,0.49,820.6,290,11,8.54,18.91,0,0,0,0,714969235
C0739,Susan,Nyathi,68 Kwame Nkrumah Ave,51,Female,Bulawayo,22,20/5/2023,Postpaid,14,32.18,404.6,206,10,44.44,39.95,2,0,1,0,713959560
C0740,Grace,Dube,114 Second St,49,Female,Bulawayo,13,4/4/2020,Postpaid,15,45.83,484.3,411,12,84.94,74.78,0,0,0,1,716913417
C0741,Michael,Sibanda,175 Samora Machel St,66,Female,Mutare,59,25/3/2022,Prepaid,0,2.46,13.4,482,8,61.58,6.09,0,1,0,1,717868409
C0742,Grace,Jones,130 Main Rd,30,Male,Masvingo,19,4/5/2021,Prepaid,0,4.75,409.7,6,9,29.23,13.15,2,1,0,0,715782239
C0743,Susan,Brown,42 Churchill Rd,47,Male,Masvingo,49,19/8/2020,Postpaid,17,25.27,647.8,445,10,42.08,42.42,0,0,2,0,713188833
C0744,Susan,Williams,162 Churchill Rd,42,Female,Gweru,36,27/6/2021,Prepaid,0,4.78,15.5,241,8,70.67,7.19,1,0,0,0,718346658
C0745,Michael,Jones,94 High St,38,Female,Gweru,12,11/3/2022,Postpaid,20,33.01,280.9,109,8,97.33,69.69,0,0,0,1,718656572
C0746,John,Smith,149 Samora Machel St,38,Male,Gweru,41,18/2/2025,Prepaid,0,4.75,208.0,113,9,89.31,23.57,1,0,0,1,715014567
C0747,Robert,Brown,101 Second St,45,Male,Harare,19,8/2/2025,Prepaid,0,4.53,42.0,306,9,34.24,6.1,0,0,0,0,713774806
C0748,Grace,Johnson,172 High St,65,Female,Gweru,12,3/2/2023,Postpaid,20,26.34,479.3,301,11,99.82,59.51,1,0,1,0,714546697
C0749,Michael,Chirwa,124 Main Rd,37,Female,Bulawayo,9,31/7/2020,Prepaid,0,5.95,181.7,275,12,0.35,19.15,3,0,1,0,716978827
C0750,Emily,Nyathi,2 Kwame Nkrumah Ave,51,Female,Gweru,7,30/9/2021,Prepaid,0,5.42,743.1,95,10,2.76,14.25,0,2,0,0,713714799
C0751,Susan,Williams,91 Samora Machel St,22,Female,Bulawayo,28,9/7/2022,Postpaid,9,43.44,847.9,293,12,82.38,86.45,0,1,0,0,719528126
C0752,Robert,Johnson,59 Main Rd,35,Female,Mutare,14,26/1/2023,Prepaid,0,0.59,545.6,188,10,19.95,8.59,2,0,0,0,719998574
C0753,Jane,Brown,98 Main Rd,56,Female,Harare,31,23/10/2020,Prepaid,0,8.35,981.7,359,8,6.08,24.19,3,2,0,1,714057020
C0754,Peter,Williams,16 Samora Machel St,60,Male,Harare,52,20/9/2023,Postpaid,9,42.98,450.5,287,9,23.71,56.96,0,1,1,0,717062047
C0755,Michael,Smith,148 Samora Machel St,28,Female,Masvingo,19,3/7/2020,Prepaid,0,2.92,513.4,153,9,42.61,11.83,1,0,2,1,716187213
C0756,David,Moyo,154 Churchill Rd,34,Female,Mutare,58,13/3/2021,Postpaid,6,25.83,989.2,57,8,73.06,91.22,0,0,0,0,717985168
C0757,John,Chirwa,16 First Ave,65,Male,Bulawayo,47,24/4/2022,Prepaid,0,4.44,231.5,422,8,62.43,16.28,2,2,0,0,712406930
C0758,Emily,Brown,198 Churchill Rd,62,Male,Mutare,16,14/2/2025,Prepaid,0,2.26,942.5,403,10,23.76,15.33,2,0,1,0,711850299
C0759,David,Sibanda,108 Samora Machel St,39,Male,Harare,53,5/5/2021,Prepaid,0,4.03,42.8,337,8,50.33,19.54,0,1,1,0,711148517
C0760,Alice,Jones,23 Main Rd,54,Male,Bulawayo,5,28/3/2023,Prepaid,0,0.54,446.4,49,10,92.62,16.6,0,1,2,0,714414196
C0761,David,Sibanda,42 Main Rd,37,Female,Mutare,35,30/10/2024,Postpaid,17,17.5,70.0,206,12,81.5,41.38,3,0,0,0,714885264
C0762,Peter,Nyathi,37 Second St,65,Male,Harare,12,22/5/2022,Postpaid,7,41.75,729.2,51,9,32.32,77.19,0,0,1,0,713165940
C0763,Emily,Smith,72 First Ave,65,Male,Bulawayo,25,22/5/2024,Prepaid,0,2.92,608.4,341,9,98.23,7.67,0,0,0,0,719602693
C0764,Peter,Nyathi,134 Churchill Rd,65,Female,Bulawayo,52,25/12/2023,Postpaid,20,41.82,706.6,370,9,70.86,86.41,1,0,1,0,716753380
C0765,Alice,Sibanda,165 Samora Machel St,63,Male,Harare,59,30/5/2024,Prepaid,0,5.36,374.5,149,12,6.24,24.79,0,0,0,0,714931395
C0766,Grace,Chirwa,116 Samora Machel St,23,Male,Bulawayo,21,29/1/2021,Prepaid,0,8.81,369.5,52,12,3.52,12.55,1,1,1,0,714024222
C0767,Susan,Johnson,150 Second St,51,Female,Harare,36,22/7/2024,Prepaid,0,5.79,45.3,212,11,16.84,13.9,0,1,0,0,711829147
C0768,Alice,Dube,6 Second St,31,Female,Gweru,53,13/2/2022,Prepaid,0,0.39,349.9,65,10,72.79,5.93,1,0,0,0,719798627
C0769,Alice,Dube,32 Main Rd,65,Female,Gweru,23,30/12/2022,Prepaid,0,6.79,929.3,231,10,18.37,5.27,0,0,1,0,714188146
C0770,Jane,Johnson,145 Samora Machel St,40,Female,Bulawayo,16,25/4/2023,Postpaid,22,7.02,379.2,372,11,51.15,94.5,2,0,1,1,716737118
C0771,Susan,Jones,38 Second St,37,Female,Bulawayo,57,23/9/2021,Prepaid,0,4.56,831.4,298,9,9.33,7.57,1,2,0,0,716973211
C0772,Peter,Jones,145 High St,30,Female,Harare,39,16/2/2024,Prepaid,0,9.3,842.3,337,10,92.09,13.92,2,1,0,0,717047203
C0773,John,Sibanda,37 First Ave,64,Female,Bulawayo,45,7/7/2022,Prepaid,0,1.74,373.2,150,10,34.4,21.31,1,0,0,0,712289122
C0774,Emily,Brown,151 High St,61,Male,Masvingo,53,9/3/2024,Prepaid,0,3.96,632.0,204,9,90.81,22.79,0,0,0,0,719899840
C0775,Robert,Nyathi,177 First Ave,58,Male,Gweru,42,25/1/2025,Postpaid,12,37.84,95.4,319,8,94.49,66.36,1,1,0,1,711654331
C0776,Alice,Brown,189 High St,49,Female,Bulawayo,58,19/6/2022,Prepaid,0,8.83,103.7,254,8,0.61,16.3,0,1,0,0,719911353
C0777,Grace,Chirwa,177 Churchill Rd,43,Male,Bulawayo,39,8/3/2021,Prepaid,0,6.74,48.7,488,11,46.41,18.39,3,0,0,0,716695399
C0778,Jane,Moyo,61 Second St,67,Female,Mutare,14,13/5/2021,Prepaid,0,2.66,581.0,136,12,2.47,24.23,1,1,0,0,712284850
C0779,David,Smith,77 High St,70,Male,Bulawayo,31,12/5/2020,Prepaid,0,6.78,426.1,368,10,90.87,17.05,0,2,1,0,713117218
C0780,Susan,Moyo,160 Samora Machel St,31,Female,Masvingo,58,30/12/2023,Prepaid,0,3.04,548.0,134,10,51.84,16.19,1,0,0,0,719640163
C0781,Jane,Chirwa,127 Churchill Rd,69,Male,Gweru,5,23/9/2023,Prepaid,0,7.21,521.1,424,11,7.49,5.29,0,0,1,0,719659163
C0782,John,Dube,86 Second St,53,Female,Mutare,35,19/7/2024,Postpaid,11,47.93,350.2,53,11,11.03,35.67,1,1,1,0,717911932
C0783,Michael,Chirwa,191 First Ave,25,Male,Harare,23,10/1/2022,Postpaid,17,37.46,677.5,64,10,38.35,70.4,0,0,0,1,718496064
C0784,Michael,Smith,7 Kwame Nkrumah Ave,57,Female,Harare,29,11/7/2022,Prepaid,0,8.64,758.5,1,9,94.02,23.72,0,0,1,0,713220382
C0785,Emily,Moyo,150 Samora Machel St,39,Male,Gweru,43,28/5/2020,Prepaid,0,0.12,14.6,131,9,69.29,22.33,1,0,1,0,714720551
C0786,Emily,Williams,85 Second St,39,Male,Harare,11,20/8/2022,Prepaid,0,7.2,207.2,333,12,86.76,24.65,2,0,1,0,714194752
C0787,Robert,Williams,6 Second St,33,Female,Masvingo,18,20/10/2020,Prepaid,0,8.31,713.2,31,10,36.65,15.56,1,0,0,0,713921449
C0788,David,Nyathi,189 Samora Machel St,44,Male,Bulawayo,47,19/12/2023,Prepaid,0,0.5,386.6,355,10,4.32,20.76,0,0,1,0,714823903
C0789,David,Johnson,142 Churchill Rd,27,Male,Gweru,12,17/2/2023,Prepaid,0,8.73,662.5,385,10,97.43,21.81,1,0,1,0,714745925
C0790,David,Dube,144 Churchill Rd,42,Male,Mutare,9,23/3/2023,Prepaid,0,2.64,347.0,359,10,1.72,17.96,2,0,1,0,714874500
C0791,Peter,Sibanda,3 First Ave,48,Male,Bulawayo,10,17/10/2020,Prepaid,0,6.69,390.8,497,11,94.77,11.77,1,1,0,1,716558116
C0792,Michael,Jones,137 High St,38,Male,Harare,58,23/5/2020,Prepaid,0,8.02,158.7,242,8,36.87,14.4,1,0,2,1,716045121
C0793,Grace,Dube,47 Churchill Rd,44,Female,Harare,44,18/7/2024,Prepaid,0,6.66,258.2,191,10,1.01,22.16,2,0,0,0,716940888
C0794,Robert,Chirwa,85 Second St,34,Female,Mutare,17,3/1/2024,Prepaid,0,1.01,605.4,141,8,68.92,10.97,0,0,0,0,719758709
C0795,Emily,Williams,94 First Ave,50,Male,Masvingo,38,29/4/2020,Prepaid,0,6.0,433.2,147,9,98.05,23.47,1,0,0,0,714349364
C0796,Peter,Johnson,170 Samora Machel St,48,Female,Mutare,7,5/2/2024,Prepaid,0,5.54,774.3,88,12,96.56,9.6,1,2,0,0,716948665
C0797,Susan,Sibanda,170 Main Rd,67,Male,Gweru,46,7/9/2020,Postpaid,24,45.51,852.6,489,9,16.09,82.47,1,0,1,0,712762903
C0798,David,Williams,23 First Ave,59,Female,Mutare,13,2/7/2024,Prepaid,0,4.1,541.6,48,10,18.12,17.61,2,0,2,0,711772078
C0799,Emily,Dube,3 Churchill Rd,43,Male,Harare,40,7/11/2022,Postpaid,6,19.45,758.3,135,9,56.55,82.47,2,0,0,0,712095151
C0800,Michael,Moyo,129 Samora Machel St,38,Male,Masvingo,42,6/6/2024,Prepaid,0,7.52,306.9,475,11,63.73,13.75,1,0,0,0,716303803
C0801,Jane,Jones,67 Samora Machel St,53,Male,Masvingo,9,6/7/2020,Postpaid,19,23.57,415.0,190,8,73.94,95.28,0,0,0,0,719096538
C0802,John,Dube,71 Churchill Rd,18,Male,Mutare,50,19/8/2021,Prepaid,0,6.5,712.8,429,10,18.11,17.65,2,0,1,1,711524684
C0803,Michael,Brown,131 Samora Machel St,21,Female,Gweru,27,13/1/2024,Postpaid,9,34.09,386.2,148,11,95.9,50.18,0,0,1,0,717549404
C0804,Emily,Dube,177 Main Rd,21,Female,Harare,58,23/12/2023,Postpaid,10,44.96,588.5,86,8,63.87,74.69,0,0,0,0,713292347
C0805,Emily,Williams,67 Churchill Rd,43,Female,Bulawayo,2,11/1/2023,Prepaid,0,6.03,185.4,415,11,84.7,10.74,0,0,0,0,713760845
C0806,Grace,Johnson,55 Kwame Nkrumah Ave,21,Male,Masvingo,5,16/12/2024,Prepaid,0,5.07,599.8,7,9,54.01,10.87,0,2,0,0,717852013
C0807,Jane,Moyo,132 First Ave,66,Female,Mutare,29,13/8/2024,Prepaid,0,1.47,861.5,222,10,41.43,12.99,0,0,0,0,719779605
C0808,Peter,Williams,31 Kwame Nkrumah Ave,26,Female,Gweru,37,6/9/2020,Prepaid,0,1.25,868.6,356,9,97.72,22.05,1,0,0,0,715308138
C0809,Peter,Williams,66 Main Rd,47,Male,Gweru,38,15/7/2022,Prepaid,0,1.63,724.3,15,12,58.21,15.01,0,1,2,0,716459994
C0810,Robert,Moyo,101 Main Rd,68,Male,Harare,19,30/8/2024,Prepaid,0,1.8,745.8,295,10,86.69,18.58,1,1,0,0,719957635
C0811,Peter,Brown,64 Samora Machel St,62,Male,Masvingo,8,22/1/2023,Prepaid,0,6.41,557.9,105,9,95.33,12.84,0,1,0,0,719629029
C0812,Susan,Brown,31 High St,21,Female,Harare,48,25/3/2020,Prepaid,0,7.44,584.7,282,10,67.54,10.27,0,0,0,1,715396630
C0813,Robert,Smith,117 Main Rd,22,Female,Bulawayo,45,2/6/2023,Postpaid,6,28.85,133.7,103,8,54.89,96.82,0,0,0,0,717039218
C0814,Michael,Jones,191 Kwame Nkrumah Ave,62,Male,Bulawayo,1,8/8/2023,Prepaid,0,8.31,443.9,360,10,0.35,17.07,1,0,0,0,711436381
C0815,John,Nyathi,66 Second St,40,Female,Bulawayo,22,17/9/2021,Postpaid,6,49.61,450.8,145,10,4.0,95.38,3,1,0,0,713824131
C0816,Jane,Jones,159 Churchill Rd,33,Male,Gweru,52,25/5/2022,Prepaid,0,8.22,958.5,34,8,20.09,9.07,2,0,0,0,719097547
C0817,John,Moyo,47 First Ave,39,Female,Masvingo,17,28/9/2020,Prepaid,0,6.98,431.1,112,9,18.6,7.94,1,1,0,0,714857528
C0818,Robert,Smith,22 High St,54,Male,Harare,7,9/4/2021,Prepaid,0,5.37,549.3,307,10,25.48,22.12,0,1,0,0,716673203
C0819,Grace,Johnson,94 Kwame Nkrumah Ave,25,Female,Harare,25,15/1/2024,Prepaid,0,4.54,533.3,398,11,30.49,18.62,0,1,1,0,719064769
C0820,Alice,Dube,83 First Ave,65,Female,Bulawayo,45,23/5/2023,Postpaid,11,8.8,636.8,446,10,36.01,43.06,2,0,0,0,718149188
C0821,Grace,Dube,46 Second St,50,Female,Masvingo,4,16/7/2022,Prepaid,0,4.05,748.2,52,9,42.05,10.39,1,0,0,0,714512896
C0822,Emily,Brown,89 Main Rd,55,Male,Masvingo,36,21/7/2024,Postpaid,10,45.96,225.0,346,8,9.89,86.05,1,0,2,0,711556737
C0823,Robert,Moyo,186 First Ave,60,Male,Mutare,6,28/12/2024,Prepaid,0,8.1,528.7,80,9,4.24,14.08,0,0,0,0,715736218
C0824,David,Nyathi,119 Churchill Rd,33,Male,Masvingo,60,6/6/2023,Prepaid,0,2.24,825.9,103,12,67.39,18.41,2,0,0,0,715723865
C0825,David,Dube,189 Kwame Nkrumah Ave,22,Female,Masvingo,31,30/6/2020,Prepaid,0,4.72,463.1,321,10,53.73,11.37,1,3,1,0,711190889
C0826,David,Nyathi,46 Churchill Rd,33,Male,Harare,19,29/1/2023,Prepaid,0,8.19,278.5,368,10,44.41,12.62,1,2,0,0,715407911
C0827,David,Brown,1 Churchill Rd,24,Female,Masvingo,44,29/4/2023,Prepaid,0,0.77,654.7,241,8,63.44,24.81,1,0,1,0,711391531
C0828,John,Smith,96 First Ave,68,Male,Masvingo,54,3/10/2024,Prepaid,0,3.94,823.8,30,10,82.77,9.95,3,0,0,0,711734642
C0829,Susan,Moyo,153 High St,18,Male,Harare,39,29/12/2023,Prepaid,0,8.53,63.1,316,11,42.77,15.13,0,2,0,0,718358250
C0830,Michael,Chirwa,61 Churchill Rd,26,Female,Masvingo,27,15/8/2020,Prepaid,0,4.1,776.8,191,11,64.11,21.89,2,0,0,0,713824313
C0831,Emily,Moyo,105 Churchill Rd,35,Female,Harare,10,29/9/2024,Prepaid,0,0.87,821.6,356,9,95.36,9.78,1,0,0,0,719702362
C0832,Jane,Smith,81 Second St,62,Male,Mutare,26,29/9/2023,Prepaid,0,5.47,461.5,360,8,83.96,13.3,3,0,1,0,714079212
C0833,Michael,Brown,14 Main Rd,64,Male,Gweru,19,11/5/2023,Prepaid,0,8.63,983.3,232,12,42.6,17.3,0,0,0,0,719879647
C0834,Robert,Sibanda,45 Churchill Rd,20,Female,Harare,39,22/10/2023,Prepaid,0,5.94,786.7,97,9,64.47,14.62,1,1,1,0,718102462
C0835,Susan,Sibanda,77 First Ave,41,Female,Harare,3,3/6/2022,Prepaid,0,2.34,773.7,33,8,17.71,14.19,0,1,0,0,718949098
C0836,Alice,Chirwa,167 First Ave,45,Male,Masvingo,45,19/2/2021,Prepaid,0,3.9,747.8,242,8,56.05,12.25,1,1,1,0,717093992
C0837,Robert,Nyathi,66 Samora Machel St,27,Female,Harare,13,26/8/2023,Prepaid,0,4.56,150.6,438,9,98.13,16.73,2,0,1,0,715949299
C0838,Emily,Dube,32 Main Rd,26,Male,Bulawayo,50,2/5/2024,Prepaid,0,5.83,217.2,58,9,51.83,17.49,1,0,2,0,718411809
C0839,Grace,Jones,96 Samora Machel St,30,Male,Bulawayo,28,20/8/2020,Prepaid,0,7.62,464.0,258,10,92.76,18.07,1,1,2,0,711162011
C0840,Emily,Nyathi,58 Kwame Nkrumah Ave,65,Male,Mutare,58,22/7/2021,Postpaid,7,9.45,264.0,16,12,40.73,34.93,1,1,0,0,712367910
C0841,Susan,Johnson,104 Churchill Rd,52,Female,Harare,20,20/4/2023,Prepaid,0,8.91,415.2,77,11,99.88,17.62,1,0,0,0,718694829
C0842,Grace,Brown,56 Main Rd,40,Male,Masvingo,28,4/11/2022,Prepaid,0,0.22,888.5,205,10,57.92,24.06,0,0,0,0,714823520
C0843,Michael,Jones,134 Second St,64,Male,Masvingo,8,18/4/2022,Prepaid,0,3.76,824.3,301,8,4.23,15.82,3,1,0,0,711605937
C0844,David,Nyathi,67 First Ave,34,Female,Gweru,41,27/5/2023,Prepaid,0,0.37,630.0,165,12,58.68,19.31,0,0,1,1,717663516
C0845,Michael,Williams,178 First Ave,63,Female,Mutare,39,5/5/2020,Prepaid,0,3.99,858.1,290,12,27.46,16.13,0,0,0,0,712639808
C0846,Alice,Brown,118 High St,24,Female,Masvingo,1,23/5/2024,Prepaid,0,5.31,783.8,384,9,3.25,22.09,1,2,1,0,717235517
C0847,David,Sibanda,38 Second St,69,Male,Gweru,3,7/4/2022,Postpaid,10,28.03,429.0,111,12,82.09,95.07,0,1,0,0,717538248
C0848,Robert,Brown,131 First Ave,33,Female,Masvingo,13,3/4/2024,Prepaid,0,1.74,201.1,412,12,27.57,8.68,2,0,0,0,716505678
C0849,Peter,Dube,112 High St,70,Female,Gweru,28,6/12/2022,Prepaid,0,6.49,514.2,387,8,79.65,13.74,0,0,0,0,713017569
C0850,Jane,Nyathi,133 Second St,57,Male,Bulawayo,57,20/6/2020,Prepaid,0,0.54,736.2,316,10,28.82,12.85,1,0,0,1,713645863
C0851,David,Dube,152 Samora Machel St,53,Male,Bulawayo,60,19/1/2022,Prepaid,0,7.64,436.4,352,12,19.43,13.1,2,0,1,0,715380432
C0852,Alice,Smith,54 High St,37,Male,Masvingo,49,20/9/2022,Prepaid,0,9.47,666.8,144,9,97.39,7.51,2,1,0,0,718919393
C0853,Peter,Johnson,34 Main Rd,41,Male,Mutare,25,23/3/2022,Prepaid,0,3.46,94.3,155,10,36.16,21.27,0,0,0,0,712656560
C0854,Susan,Smith,39 First Ave,64,Female,Harare,56,29/6/2024,Prepaid,0,5.22,748.0,177,9,60.14,5.72,1,0,1,0,717067175
C0855,John,Moyo,112 Main Rd,22,Male,Mutare,33,10/11/2022,Postpaid,14,22.05,812.7,345,12,61.0,66.98,0,0,0,0,713616508
C0856,Peter,Brown,88 Kwame Nkrumah Ave,62,Female,Mutare,38,2/2/2022,Prepaid,0,0.17,706.8,135,10,56.05,18.24,0,1,0,0,719204097
C0857,John,Nyathi,48 Churchill Rd,23,Male,Harare,53,22/1/2022,Prepaid,0,3.92,967.3,417,12,91.47,9.15,0,0,1,0,719787212
C0858,Alice,Sibanda,49 Samora Machel St,45,Male,Bulawayo,6,28/9/2024,Prepaid,0,7.94,826.7,314,8,67.44,23.12,1,1,0,0,713719209
C0859,Grace,Williams,34 Samora Machel St,22,Female,Bulawayo,58,9/2/2022,Prepaid,0,6.0,903.1,17,10,40.37,21.77,0,1,1,0,719040542
C0860,Peter,Johnson,100 High St,66,Female,Harare,44,11/7/2023,Prepaid,0,1.1,933.6,350,9,86.24,14.42,1,2,0,0,716115396
C0861,Grace,Nyathi,135 Kwame Nkrumah Ave,56,Female,Gweru,45,8/10/2020,Prepaid,0,8.49,801.3,442,8,18.11,13.22,0,1,0,0,717071700
C0862,Robert,Williams,18 Second St,55,Male,Mutare,32,5/7/2024,Postpaid,24,28.9,674.3,154,11,54.42,46.56,3,1,0,0,712429373
C0863,Susan,Dube,70 High St,19,Male,Masvingo,45,6/9/2020,Postpaid,20,42.88,5.7,271,9,95.06,81.1,0,1,0,0,711721772
C0864,David,Sibanda,114 High St,60,Female,Bulawayo,47,2/4/2021,Prepaid,0,5.84,465.8,265,12,62.54,7.63,0,2,0,0,719727576
